
******************************directory****************************
spec_dir: /home/cuihongwei/experiment/mcpat-gem5-master/spec2006
run_dir:  /home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243/run
gem5_dir: /home/cuihongwei/experiment/experiment-gem5/raw-gem5
gem5_output_dir: /home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243
benchmark_output:/home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243

******************************benchmark****************************
target:     401.bzip2
executable: bzip2
args:       input.source 280
input:      
output:     /home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243/run/input.source.out
errout:     /home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243/run/input.source.err

******************************gem5****************************
arch:       /home/cuihongwei/experiment/experiment-gem5/raw-gem5/build/ARM/gem5.opt
config:     /home/cuihongwei/experiment/experiment-gem5/raw-gem5/configs/example/se.py
args:       --simpoint-profile --simpoint-interval=100000000 --maxinsts=900000000000 --cpu-type=NonCachingSimpleCPU --mem-type=SimpleMemory --mem-size=8GB

******************************simulation****************************
start time:(year-mon-day hour-minute-second)19-05-17 23-02-43
gem5 Simulator System.  http://gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 compiled May 17 2019 22:58:52
gem5 started May 17 2019 23:02:43
gem5 executing on mprc-R730, pid 44632
command line: /home/cuihongwei/experiment/experiment-gem5/raw-gem5/build/ARM/gem5.opt --outdir=/home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243 --debug-flags=ShowRunning /home/cuihongwei/experiment/experiment-gem5/raw-gem5/configs/example/se.py --simpoint-profile --simpoint-interval=100000000 --maxinsts=900000000000 --cpu-type=NonCachingSimpleCPU --mem-type=SimpleMemory --mem-size=8GB --cmd=bzip2 '--options=input.source 280' --output=/home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243/run/input.source.out --input= --errout=/home/cuihongwei/experiment/simpoint/401.bzip2/arm-401.bzip2-input1-190517-230243/run/input.source.err

Global frequency set at 1000000000000 ticks per second
**** REAL SIMULATION ****
      0: system.cpu: Running Insts:               0
5000204500: system.cpu: Running Insts:        10000000
10000204500: system.cpu: Running Insts:        20000000
15000204500: system.cpu: Running Insts:        30000000
20000204500: system.cpu: Running Insts:        40000000
25000204500: system.cpu: Running Insts:        50000000
30000204500: system.cpu: Running Insts:        60000000
35000204500: system.cpu: Running Insts:        70000000
40000204500: system.cpu: Running Insts:        80000000
45000204500: system.cpu: Running Insts:        90000000
50000206500: system.cpu: Running Insts:       100000000
55000206500: system.cpu: Running Insts:       110000000
60000207000: system.cpu: Running Insts:       120000000
65000207000: system.cpu: Running Insts:       130000000
70000207000: system.cpu: Running Insts:       140000000
75000207000: system.cpu: Running Insts:       150000000
80000207000: system.cpu: Running Insts:       160000000
85000207000: system.cpu: Running Insts:       170000000
90000207000: system.cpu: Running Insts:       180000000
95000207000: system.cpu: Running Insts:       190000000
100000207000: system.cpu: Running Insts:       200000000
105000207000: system.cpu: Running Insts:       210000000
110000207000: system.cpu: Running Insts:       220000000
115000207000: system.cpu: Running Insts:       230000000
120000207000: system.cpu: Running Insts:       240000000
125000207500: system.cpu: Running Insts:       250000000
130000207500: system.cpu: Running Insts:       260000000
135000207500: system.cpu: Running Insts:       270000000
140000207500: system.cpu: Running Insts:       280000000
145000207500: system.cpu: Running Insts:       290000000
150000207500: system.cpu: Running Insts:       300000000
155000207500: system.cpu: Running Insts:       310000000
160000207500: system.cpu: Running Insts:       320000000
165000207500: system.cpu: Running Insts:       330000000
170000207500: system.cpu: Running Insts:       340000000
175000207500: system.cpu: Running Insts:       350000000
180000207500: system.cpu: Running Insts:       360000000
185000207500: system.cpu: Running Insts:       370000000
190000207500: system.cpu: Running Insts:       380000000
195000207500: system.cpu: Running Insts:       390000000
200000207500: system.cpu: Running Insts:       400000000
205000207500: system.cpu: Running Insts:       410000000
210000207500: system.cpu: Running Insts:       420000000
215000207500: system.cpu: Running Insts:       430000000
220000207500: system.cpu: Running Insts:       440000000
225000207500: system.cpu: Running Insts:       450000000
230000207500: system.cpu: Running Insts:       460000000
235000207500: system.cpu: Running Insts:       470000000
240000207500: system.cpu: Running Insts:       480000000
245000207500: system.cpu: Running Insts:       490000000
250000207500: system.cpu: Running Insts:       500000000
255000207500: system.cpu: Running Insts:       510000000
260000207500: system.cpu: Running Insts:       520000000
265000207500: system.cpu: Running Insts:       530000000
270000207500: system.cpu: Running Insts:       540000000
275000207500: system.cpu: Running Insts:       550000000
280000207500: system.cpu: Running Insts:       560000000
285000207500: system.cpu: Running Insts:       570000000
290000207500: system.cpu: Running Insts:       580000000
295000207500: system.cpu: Running Insts:       590000000
300000207500: system.cpu: Running Insts:       600000000
305000207500: system.cpu: Running Insts:       610000000
310000207500: system.cpu: Running Insts:       620000000
315000207500: system.cpu: Running Insts:       630000000
320000207500: system.cpu: Running Insts:       640000000
325000207500: system.cpu: Running Insts:       650000000
330000207500: system.cpu: Running Insts:       660000000
335000207500: system.cpu: Running Insts:       670000000
340000207500: system.cpu: Running Insts:       680000000
345000207500: system.cpu: Running Insts:       690000000
350000207500: system.cpu: Running Insts:       700000000
355000207500: system.cpu: Running Insts:       710000000
360000207500: system.cpu: Running Insts:       720000000
365000207500: system.cpu: Running Insts:       730000000
370000207500: system.cpu: Running Insts:       740000000
375000207500: system.cpu: Running Insts:       750000000
380000207500: system.cpu: Running Insts:       760000000
385000207500: system.cpu: Running Insts:       770000000
390000207500: system.cpu: Running Insts:       780000000
395000207500: system.cpu: Running Insts:       790000000
400000207500: system.cpu: Running Insts:       800000000
405000207500: system.cpu: Running Insts:       810000000
410000207500: system.cpu: Running Insts:       820000000
415000207500: system.cpu: Running Insts:       830000000
420000207500: system.cpu: Running Insts:       840000000
425000207500: system.cpu: Running Insts:       850000000
430000207500: system.cpu: Running Insts:       860000000
435000207500: system.cpu: Running Insts:       870000000
440000207500: system.cpu: Running Insts:       880000000
445000207500: system.cpu: Running Insts:       890000000
450000207500: system.cpu: Running Insts:       900000000
455000207500: system.cpu: Running Insts:       910000000
460000207500: system.cpu: Running Insts:       920000000
465000207500: system.cpu: Running Insts:       930000000
470000207500: system.cpu: Running Insts:       940000000
475000207500: system.cpu: Running Insts:       950000000
480000207500: system.cpu: Running Insts:       960000000
485000207500: system.cpu: Running Insts:       970000000
490000207500: system.cpu: Running Insts:       980000000
495000207500: system.cpu: Running Insts:       990000000
500000207500: system.cpu: Running Insts:      1000000000
505000207500: system.cpu: Running Insts:      1010000000
510000207500: system.cpu: Running Insts:      1020000000
515000207500: system.cpu: Running Insts:      1030000000
520000207500: system.cpu: Running Insts:      1040000000
525000207500: system.cpu: Running Insts:      1050000000
530000207500: system.cpu: Running Insts:      1060000000
535000207500: system.cpu: Running Insts:      1070000000
540000207500: system.cpu: Running Insts:      1080000000
545000207500: system.cpu: Running Insts:      1090000000
550000207500: system.cpu: Running Insts:      1100000000
555000207500: system.cpu: Running Insts:      1110000000
560000207500: system.cpu: Running Insts:      1120000000
565000207500: system.cpu: Running Insts:      1130000000
570000207500: system.cpu: Running Insts:      1140000000
575000207500: system.cpu: Running Insts:      1150000000
580000207500: system.cpu: Running Insts:      1160000000
585000207500: system.cpu: Running Insts:      1170000000
590000207500: system.cpu: Running Insts:      1180000000
595000207500: system.cpu: Running Insts:      1190000000
